User      	: DESKTOP-BLOIBBU
File Name 	: -----
Real Time 	: 300 Sec
Live Time 	: 298.360 Sec
Dead Time 	: 1.640 Sec
Date      	: 18-09-2025
-------------------------------------------------------------------------------------------------

Channel	Counts
0      	0
1      	0
2      	0
3      	0
4      	534
5      	666
6      	660
7      	769
8      	805
9      	784
10     	841
11     	817
12     	866
13     	844
14     	830
15     	837
16     	812
17     	816
18     	872
19     	839
20     	910
21     	941
22     	927
23     	1016
24     	1061
25     	1061
26     	1164
27     	1073
28     	1135
29     	1040
30     	1012
31     	921
32     	942
33     	867
34     	897
35     	822
36     	836
37     	890
38     	851
39     	830
40     	848
41     	844
42     	861
43     	851
44     	867
45     	913
46     	908
47     	871
48     	1029
49     	936
50     	936
51     	924
52     	931
53     	904
54     	946
55     	976
56     	901
57     	935
58     	955
59     	982
60     	963
61     	967
62     	962
63     	982
64     	1026
65     	1034
66     	1072
67     	1007
68     	1047
69     	1108
70     	1197
71     	1316
72     	1310
73     	1484
74     	1403
75     	1463
76     	1535
77     	1564
78     	1526
79     	1463
80     	1518
81     	1542
82     	1449
83     	1430
84     	1384
85     	1342
86     	1385
87     	1343
88     	1321
89     	1291
90     	1251
91     	1206
92     	1168
93     	1176
94     	1078
95     	1149
96     	1089
97     	1088
98     	1109
99     	1041
100    	1015
101    	1017
102    	982
103    	1009
104    	986
105    	968
106    	927
107    	1006
108    	937
109    	888
110    	920
111    	876
112    	846
113    	882
114    	873
115    	896
116    	873
117    	857
118    	829
119    	843
120    	836
121    	779
122    	819
123    	851
124    	810
125    	793
126    	793
127    	827
128    	752
129    	777
130    	757
131    	778
132    	752
133    	724
134    	705
135    	780
136    	822
137    	749
138    	728
139    	699
140    	719
141    	773
142    	701
143    	779
144    	716
145    	750
146    	696
147    	691
148    	711
149    	727
150    	728
151    	733
152    	730
153    	701
154    	709
155    	719
156    	723
157    	673
158    	719
159    	727
160    	708
161    	717
162    	708
163    	692
164    	733
165    	723
166    	677
167    	702
168    	666
169    	705
170    	703
171    	703
172    	684
173    	716
174    	721
175    	697
176    	672
177    	677
178    	751
179    	706
180    	663
181    	652
182    	697
183    	710
184    	673
185    	708
186    	669
187    	650
188    	697
189    	638
190    	689
191    	696
192    	654
193    	661
194    	665
195    	713
196    	651
197    	690
198    	701
199    	673
200    	695
201    	682
202    	674
203    	703
204    	702
205    	685
206    	731
207    	710
208    	707
209    	718
210    	686
211    	671
212    	712
213    	677
214    	643
215    	711
216    	658
217    	698
218    	688
219    	703
220    	709
221    	678
222    	689
223    	728
224    	716
225    	720
226    	687
227    	679
228    	745
229    	637
230    	766
231    	684
232    	700
233    	675
234    	717
235    	685
236    	678
237    	657
238    	735
239    	700
240    	694
241    	730
242    	668
243    	726
244    	671
245    	662
246    	693
247    	743
248    	781
249    	750
250    	681
251    	741
252    	743
253    	703
254    	690
255    	729
256    	694
257    	750
258    	731
259    	770
260    	773
261    	792
262    	743
263    	782
264    	812
265    	784
266    	729
267    	742
268    	752
269    	709
270    	768
271    	792
272    	793
273    	799
274    	814
275    	814
276    	825
277    	852
278    	780
279    	815
280    	869
281    	834
282    	833
283    	888
284    	824
285    	826
286    	867
287    	833
288    	848
289    	852
290    	857
291    	923
292    	875
293    	868
294    	917
295    	846
296    	853
297    	890
298    	879
299    	864
300    	884
301    	866
302    	797
303    	796
304    	844
305    	838
306    	801
307    	829
308    	764
309    	766
310    	806
311    	762
312    	693
313    	735
314    	643
315    	674
316    	681
317    	677
318    	631
319    	670
320    	623
321    	621
322    	603
323    	618
324    	549
325    	505
326    	566
327    	551
328    	522
329    	559
330    	538
331    	524
332    	571
333    	539
334    	545
335    	517
336    	524
337    	532
338    	519
339    	502
340    	555
341    	503
342    	531
343    	572
344    	527
345    	533
346    	519
347    	539
348    	470
349    	521
350    	485
351    	477
352    	482
353    	482
354    	464
355    	491
356    	483
357    	468
358    	426
359    	501
360    	484
361    	490
362    	520
363    	524
364    	497
365    	566
366    	579
367    	631
368    	649
369    	774
370    	767
371    	803
372    	888
373    	995
374    	1000
375    	1143
376    	1186
377    	1251
378    	1283
379    	1375
380    	1582
381    	1497
382    	1616
383    	1706
384    	1600
385    	1634
386    	1628
387    	1550
388    	1601
389    	1558
390    	1469
391    	1397
392    	1267
393    	1207
394    	1084
395    	1049
396    	900
397    	894
398    	762
399    	692
400    	590
401    	466
402    	430
403    	347
404    	313
405    	275
406    	222
407    	235
408    	215
409    	214
410    	192
411    	178
412    	209
413    	233
414    	271
415    	269
416    	326
417    	329
418    	347
419    	402
420    	437
421    	498
422    	579
423    	617
424    	720
425    	715
426    	783
427    	825
428    	931
429    	974
430    	1081
431    	1078
432    	1164
433    	1208
434    	1239
435    	1194
436    	1252
437    	1238
438    	1286
439    	1171
440    	1103
441    	1114
442    	1089
443    	1033
444    	1026
445    	950
446    	916
447    	756
448    	700
449    	636
450    	539
451    	475
452    	440
453    	370
454    	340
455    	274
456    	215
457    	180
458    	140
459    	116
460    	122
461    	92
462    	68
463    	55
464    	45
465    	42
466    	44
467    	38
468    	29
469    	33
470    	24
471    	16
472    	25
473    	23
474    	17
475    	16
476    	12
477    	18
478    	17
479    	30
480    	21
481    	21
482    	17
483    	15
484    	17
485    	21
486    	15
487    	13
488    	24
489    	9
490    	15
491    	15
492    	16
493    	15
494    	28
495    	14
496    	15
497    	16
498    	11
499    	16
500    	22
501    	9
502    	15
503    	12
504    	16
505    	18
506    	12
507    	11
508    	15
509    	18
510    	16
511    	19
512    	12
513    	18
514    	13
515    	18
516    	21
517    	8
518    	7
519    	13
520    	15
521    	14
522    	19
523    	10
524    	18
525    	13
526    	19
527    	9
528    	22
529    	8
530    	7
531    	11
532    	13
533    	22
534    	9
535    	19
536    	13
537    	22
538    	9
539    	13
540    	9
541    	15
542    	12
543    	20
544    	13
545    	12
546    	12
547    	16
548    	11
549    	10
550    	11
551    	12
552    	7
553    	12
554    	11
555    	16
556    	9
557    	6
558    	7
559    	14
560    	8
561    	5
562    	11
563    	10
564    	11
565    	16
566    	11
567    	10
568    	6
569    	6
570    	8
571    	3
572    	9
573    	8
574    	9
575    	12
576    	17
577    	12
578    	12
579    	11
580    	7
581    	9
582    	11
583    	14
584    	11
585    	14
586    	9
587    	11
588    	14
589    	9
590    	15
591    	7
592    	9
593    	11
594    	12
595    	8
596    	8
597    	8
598    	8
599    	4
600    	11
601    	4
602    	12
603    	5
604    	9
605    	7
606    	12
607    	8
608    	6
609    	9
610    	10
611    	13
612    	15
613    	9
614    	11
615    	10
616    	11
617    	7
618    	9
619    	13
620    	10
621    	5
622    	8
623    	5
624    	2
625    	7
626    	15
627    	10
628    	6
629    	4
630    	6
631    	6
632    	4
633    	6
634    	10
635    	7
636    	5
637    	12
638    	10
639    	11
640    	8
641    	7
642    	12
643    	2
644    	9
645    	9
646    	10
647    	9
648    	3
649    	10
650    	10
651    	8
652    	10
653    	8
654    	8
655    	10
656    	6
657    	11
658    	8
659    	6
660    	11
661    	6
662    	5
663    	11
664    	6
665    	5
666    	8
667    	6
668    	4
669    	1
670    	6
671    	7
672    	12
673    	7
674    	13
675    	4
676    	7
677    	10
678    	4
679    	6
680    	7
681    	3
682    	9
683    	7
684    	12
685    	4
686    	5
687    	2
688    	4
689    	6
690    	8
691    	6
692    	3
693    	6
694    	5
695    	7
696    	3
697    	6
698    	7
699    	5
700    	8
701    	7
702    	7
703    	7
704    	10
705    	7
706    	6
707    	6
708    	5
709    	5
710    	9
711    	6
712    	5
713    	3
714    	7
715    	8
716    	5
717    	10
718    	1
719    	7
720    	6
721    	8
722    	7
723    	4
724    	3
725    	7
726    	6
727    	5
728    	4
729    	7
730    	5
731    	4
732    	7
733    	2
734    	8
735    	10
736    	6
737    	9
738    	6
739    	7
740    	7
741    	6
742    	7
743    	5
744    	4
745    	13
746    	6
747    	5
748    	7
749    	4
750    	3
751    	3
752    	6
753    	5
754    	3
755    	6
756    	5
757    	5
758    	5
759    	0
760    	3
761    	1
762    	1
763    	0
764    	1
765    	3
766    	0
767    	6
768    	5
769    	2
770    	1
771    	1
772    	4
773    	5
774    	3
775    	1
776    	2
777    	0
778    	0
779    	1
780    	1
781    	2
782    	3
783    	3
784    	0
785    	1
786    	2
787    	2
788    	2
789    	1
790    	0
791    	3
792    	5
793    	2
794    	1
795    	1
796    	2
797    	3
798    	1
799    	2
800    	2
801    	2
802    	7
803    	0
804    	4
805    	1
806    	5
807    	7
808    	3
809    	6
810    	8
811    	2
812    	5
813    	7
814    	3
815    	6
816    	6
817    	5
818    	5
819    	10
820    	7
821    	14
822    	3
823    	8
824    	4
825    	5
826    	8
827    	3
828    	7
829    	5
830    	8
831    	4
832    	6
833    	5
834    	10
835    	9
836    	4
837    	2
838    	4
839    	6
840    	2
841    	2
842    	2
843    	4
844    	1
845    	5
846    	4
847    	1
848    	0
849    	1
850    	1
851    	1
852    	2
853    	0
854    	0
855    	1
856    	0
857    	0
858    	0
859    	0
860    	0
861    	0
862    	0
863    	0
864    	0
865    	0
866    	0
867    	0
868    	2
869    	0
870    	0
871    	0
872    	0
873    	0
874    	1
875    	0
876    	1
877    	1
878    	1
879    	0
880    	0
881    	0
882    	0
883    	0
884    	0
885    	0
886    	0
887    	0
888    	0
889    	1
890    	0
891    	0
892    	0
893    	0
894    	0
895    	0
896    	0
897    	0
898    	1
899    	0
900    	0
901    	0
902    	0
903    	0
904    	0
905    	0
906    	1
907    	0
908    	0
909    	0
910    	0
911    	0
912    	0
913    	0
914    	0
915    	0
916    	0
917    	0
918    	0
919    	0
920    	0
921    	0
922    	0
923    	0
924    	0
925    	0
926    	0
927    	0
928    	0
929    	0
930    	0
931    	0
932    	0
933    	0
934    	0
935    	0
936    	0
937    	0
938    	0
939    	0
940    	1
941    	0
942    	0
943    	0
944    	0
945    	0
946    	0
947    	0
948    	0
949    	0
950    	0
951    	0
952    	0
953    	0
954    	0
955    	0
956    	0
957    	0
958    	0
959    	0
960    	0
961    	0
962    	0
963    	0
964    	0
965    	0
966    	0
967    	0
968    	0
969    	0
970    	0
971    	0
972    	0
973    	0
974    	1
975    	0
976    	0
977    	0
978    	0
979    	0
980    	0
981    	0
982    	0
983    	0
984    	0
985    	0
986    	0
987    	0
988    	0
989    	0
990    	0
991    	0
992    	0
993    	0
994    	0
995    	0
996    	0
997    	0
998    	1
999    	0
1000   	0
1001   	0
1002   	0
1003   	0
1004   	0
1005   	0
