User      	: DESKTOP-BLOIBBU
File Name 	: -----
Real Time 	: 300 Sec
Live Time 	: 297.602 Sec
Dead Time 	: 2.398 Sec
Date      	: 18-09-2025
-------------------------------------------------------------------------------------------------

Channel	Counts
0      	0
1      	0
2      	0
3      	0
4      	1103
5      	2101
6      	2639
7      	1675
8      	783
9      	704
10     	681
11     	659
12     	664
13     	648
14     	616
15     	645
16     	698
17     	665
18     	717
19     	801
20     	769
21     	815
22     	691
23     	683
24     	578
25     	557
26     	583
27     	615
28     	614
29     	598
30     	564
31     	585
32     	631
33     	663
34     	667
35     	692
36     	711
37     	754
38     	835
39     	830
40     	798
41     	721
42     	797
43     	730
44     	720
45     	674
46     	679
47     	647
48     	625
49     	547
50     	614
51     	634
52     	546
53     	602
54     	609
55     	617
56     	580
57     	630
58     	581
59     	607
60     	591
61     	612
62     	567
63     	613
64     	589
65     	594
66     	660
67     	641
68     	607
69     	629
70     	679
71     	598
72     	643
73     	616
74     	662
75     	599
76     	620
77     	662
78     	654
79     	597
80     	652
81     	677
82     	614
83     	632
84     	628
85     	671
86     	659
87     	622
88     	637
89     	654
90     	635
91     	700
92     	613
93     	652
94     	686
95     	710
96     	644
97     	683
98     	710
99     	658
100    	724
101    	697
102    	799
103    	818
104    	845
105    	887
106    	903
107    	886
108    	956
109    	989
110    	986
111    	973
112    	1040
113    	1037
114    	1079
115    	1013
116    	1018
117    	1045
118    	1064
119    	1083
120    	1034
121    	969
122    	1066
123    	983
124    	958
125    	982
126    	939
127    	921
128    	906
129    	911
130    	867
131    	848
132    	865
133    	851
134    	806
135    	798
136    	834
137    	835
138    	789
139    	801
140    	773
141    	719
142    	685
143    	791
144    	752
145    	698
146    	703
147    	729
148    	702
149    	731
150    	736
151    	657
152    	684
153    	721
154    	680
155    	674
156    	667
157    	654
158    	662
159    	636
160    	627
161    	646
162    	625
163    	631
164    	574
165    	617
166    	607
167    	643
168    	563
169    	605
170    	577
171    	580
172    	550
173    	596
174    	566
175    	574
176    	579
177    	573
178    	569
179    	580
180    	552
181    	573
182    	545
183    	576
184    	530
185    	532
186    	575
187    	534
188    	529
189    	539
190    	569
191    	508
192    	537
193    	542
194    	521
195    	507
196    	503
197    	496
198    	526
199    	522
200    	491
201    	560
202    	501
203    	470
204    	511
205    	515
206    	508
207    	536
208    	475
209    	504
210    	493
211    	507
212    	494
213    	489
214    	537
215    	488
216    	470
217    	450
218    	501
219    	466
220    	496
221    	487
222    	480
223    	506
224    	498
225    	497
226    	505
227    	468
228    	488
229    	517
230    	461
231    	471
232    	480
233    	510
234    	472
235    	455
236    	472
237    	459
238    	467
239    	495
240    	493
241    	467
242    	520
243    	455
244    	496
245    	437
246    	479
247    	473
248    	482
249    	471
250    	530
251    	526
252    	478
253    	505
254    	474
255    	461
256    	517
257    	538
258    	489
259    	452
260    	472
261    	498
262    	468
263    	479
264    	452
265    	489
266    	457
267    	472
268    	481
269    	465
270    	436
271    	453
272    	482
273    	467
274    	467
275    	447
276    	444
277    	447
278    	448
279    	488
280    	517
281    	469
282    	468
283    	470
284    	460
285    	488
286    	487
287    	488
288    	471
289    	487
290    	468
291    	484
292    	459
293    	486
294    	471
295    	454
296    	427
297    	448
298    	437
299    	444
300    	456
301    	461
302    	484
303    	461
304    	493
305    	498
306    	465
307    	457
308    	461
309    	458
310    	466
311    	465
312    	446
313    	417
314    	470
315    	456
316    	487
317    	511
318    	497
319    	466
320    	472
321    	462
322    	491
323    	466
324    	497
325    	449
326    	459
327    	485
328    	460
329    	485
330    	457
331    	480
332    	485
333    	476
334    	484
335    	481
336    	471
337    	471
338    	460
339    	496
340    	447
341    	445
342    	456
343    	446
344    	459
345    	496
346    	495
347    	482
348    	474
349    	511
350    	440
351    	499
352    	496
353    	501
354    	483
355    	488
356    	466
357    	474
358    	500
359    	508
360    	496
361    	486
362    	523
363    	519
364    	562
365    	460
366    	486
367    	512
368    	493
369    	480
370    	487
371    	505
372    	487
373    	481
374    	517
375    	554
376    	464
377    	510
378    	532
379    	538
380    	501
381    	516
382    	536
383    	521
384    	503
385    	549
386    	509
387    	528
388    	544
389    	546
390    	500
391    	523
392    	574
393    	547
394    	575
395    	520
396    	547
397    	486
398    	547
399    	543
400    	533
401    	548
402    	547
403    	544
404    	521
405    	574
406    	553
407    	586
408    	584
409    	534
410    	544
411    	586
412    	594
413    	559
414    	562
415    	558
416    	595
417    	570
418    	557
419    	604
420    	576
421    	584
422    	566
423    	587
424    	599
425    	561
426    	619
427    	592
428    	534
429    	616
430    	577
431    	563
432    	610
433    	575
434    	579
435    	605
436    	615
437    	609
438    	583
439    	553
440    	575
441    	601
442    	545
443    	568
444    	586
445    	546
446    	541
447    	545
448    	579
449    	564
450    	556
451    	542
452    	535
453    	513
454    	529
455    	496
456    	482
457    	485
458    	506
459    	477
460    	481
461    	506
462    	467
463    	430
464    	461
465    	446
466    	447
467    	416
468    	469
469    	376
470    	411
471    	423
472    	406
473    	404
474    	409
475    	382
476    	371
477    	357
478    	385
479    	371
480    	354
481    	401
482    	371
483    	399
484    	388
485    	369
486    	352
487    	338
488    	363
489    	345
490    	408
491    	383
492    	345
493    	376
494    	374
495    	384
496    	386
497    	347
498    	373
499    	339
500    	363
501    	330
502    	389
503    	328
504    	364
505    	371
506    	346
507    	346
508    	355
509    	336
510    	359
511    	307
512    	361
513    	375
514    	367
515    	352
516    	341
517    	343
518    	339
519    	359
520    	329
521    	319
522    	332
523    	315
524    	339
525    	328
526    	346
527    	355
528    	323
529    	324
530    	364
531    	289
532    	329
533    	309
534    	321
535    	381
536    	331
537    	373
538    	402
539    	425
540    	458
541    	441
542    	464
543    	503
544    	535
545    	556
546    	576
547    	615
548    	646
549    	687
550    	758
551    	708
552    	834
553    	831
554    	894
555    	918
556    	945
557    	959
558    	1056
559    	994
560    	1090
561    	1070
562    	1074
563    	1102
564    	1205
565    	1115
566    	1133
567    	1158
568    	1151
569    	1058
570    	1109
571    	1031
572    	1013
573    	988
574    	982
575    	874
576    	919
577    	813
578    	834
579    	744
580    	737
581    	622
582    	591
583    	579
584    	564
585    	449
586    	464
587    	350
588    	328
589    	332
590    	310
591    	235
592    	240
593    	210
594    	193
595    	171
596    	179
597    	150
598    	178
599    	137
600    	135
601    	112
602    	134
603    	130
604    	137
605    	154
606    	156
607    	170
608    	142
609    	182
610    	182
611    	184
612    	220
613    	229
614    	283
615    	302
616    	291
617    	319
618    	375
619    	384
620    	348
621    	419
622    	480
623    	476
624    	527
625    	559
626    	582
627    	616
628    	638
629    	636
630    	672
631    	669
632    	758
633    	775
634    	727
635    	838
636    	821
637    	859
638    	837
639    	815
640    	821
641    	802
642    	770
643    	870
644    	867
645    	857
646    	804
647    	804
648    	786
649    	726
650    	741
651    	706
652    	684
653    	642
654    	599
655    	524
656    	541
657    	509
658    	457
659    	411
660    	396
661    	360
662    	342
663    	321
664    	305
665    	246
666    	244
667    	179
668    	180
669    	172
670    	135
671    	109
672    	100
673    	110
674    	91
675    	88
676    	82
677    	55
678    	45
679    	38
680    	39
681    	35
682    	27
683    	27
684    	21
685    	20
686    	29
687    	21
688    	12
689    	11
690    	10
691    	18
692    	16
693    	11
694    	13
695    	12
696    	16
697    	10
698    	7
699    	7
700    	11
701    	13
702    	8
703    	18
704    	12
705    	12
706    	14
707    	16
708    	13
709    	12
710    	12
711    	16
712    	12
713    	13
714    	10
715    	9
716    	18
717    	11
718    	6
719    	11
720    	16
721    	10
722    	7
723    	18
724    	11
725    	6
726    	15
727    	8
728    	6
729    	17
730    	12
731    	7
732    	9
733    	11
734    	5
735    	11
736    	14
737    	10
738    	4
739    	14
740    	11
741    	7
742    	10
743    	13
744    	13
745    	8
746    	11
747    	5
748    	7
749    	9
750    	11
751    	12
752    	17
753    	11
754    	18
755    	8
756    	16
757    	9
758    	7
759    	9
760    	8
761    	12
762    	8
763    	8
764    	9
765    	13
766    	8
767    	11
768    	5
769    	6
770    	14
771    	10
772    	10
773    	11
774    	4
775    	10
776    	8
777    	10
778    	14
779    	5
780    	6
781    	6
782    	3
783    	3
784    	9
785    	9
786    	10
787    	17
788    	10
789    	16
790    	11
791    	15
792    	9
793    	9
794    	16
795    	6
796    	14
797    	6
798    	12
799    	5
800    	3
801    	5
802    	8
803    	11
804    	12
805    	6
806    	10
807    	9
808    	5
809    	5
810    	7
811    	7
812    	8
813    	8
814    	7
815    	4
816    	3
817    	3
818    	4
819    	7
820    	13
821    	10
822    	8
823    	7
824    	7
825    	8
826    	5
827    	6
828    	10
829    	11
830    	3
831    	3
832    	5
833    	7
834    	5
835    	9
836    	8
837    	7
838    	7
839    	4
840    	7
841    	8
842    	11
843    	5
844    	9
845    	4
846    	7
847    	11
848    	6
849    	4
850    	14
851    	5
852    	8
853    	10
854    	7
855    	7
856    	6
857    	4
858    	9
859    	6
860    	4
861    	6
862    	9
863    	3
864    	4
865    	3
866    	11
867    	6
868    	8
869    	6
870    	8
871    	9
872    	7
873    	4
874    	9
875    	5
876    	7
877    	1
878    	7
879    	5
880    	1
881    	2
882    	10
883    	4
884    	3
885    	7
886    	4
887    	3
888    	6
889    	4
890    	6
891    	8
892    	4
893    	8
894    	5
895    	8
896    	3
897    	6
898    	3
899    	7
900    	6
901    	5
902    	7
903    	4
904    	7
905    	4
906    	4
907    	7
908    	5
909    	13
910    	3
911    	8
912    	2
913    	2
914    	3
915    	6
916    	7
917    	4
918    	3
919    	7
920    	3
921    	6
922    	3
923    	5
924    	5
925    	3
926    	4
927    	7
928    	3
929    	8
930    	2
931    	5
932    	2
933    	3
934    	7
935    	5
936    	4
937    	3
938    	5
939    	7
940    	3
941    	5
942    	10
943    	8
944    	4
945    	2
946    	2
947    	7
948    	5
949    	2
950    	13
951    	6
952    	2
953    	9
954    	5
955    	3
956    	8
957    	6
958    	4
959    	5
960    	10
961    	9
962    	7
963    	6
964    	2
965    	4
966    	3
967    	3
968    	7
969    	3
970    	3
971    	6
972    	4
973    	7
974    	6
975    	7
976    	2
977    	7
978    	4
979    	4
980    	0
981    	4
982    	7
983    	6
984    	8
985    	6
986    	6
987    	7
988    	6
989    	6
990    	7
991    	5
992    	6
993    	3
994    	5
995    	9
996    	4
997    	7
998    	6
999    	2
1000   	4
1001   	1
1002   	3
1003   	1
1004   	2
1005   	5
1006   	3
1007   	8
1008   	7
1009   	7
1010   	5
1011   	4
1012   	6
1013   	4
1014   	5
