User      	: DESKTOP-BLOIBBU
File Name 	: -----
Real Time 	: 300 Sec
Live Time 	: 298.207 Sec
Dead Time 	: 1.793 Sec
Date      	: 18-09-2025
-------------------------------------------------------------------------------------------------

Channel	Counts
0      	0
1      	0
2      	0
3      	0
4      	582
5      	655
6      	729
7      	719
8      	694
9      	690
10     	713
11     	774
12     	727
13     	763
14     	813
15     	776
16     	727
17     	735
18     	733
19     	801
20     	801
21     	792
22     	791
23     	810
24     	890
25     	883
26     	957
27     	974
28     	1042
29     	1083
30     	1030
31     	1001
32     	984
33     	857
34     	924
35     	868
36     	822
37     	842
38     	755
39     	789
40     	769
41     	734
42     	829
43     	744
44     	813
45     	803
46     	822
47     	854
48     	863
49     	826
50     	877
51     	857
52     	853
53     	875
54     	848
55     	857
56     	796
57     	859
58     	908
59     	851
60     	867
61     	896
62     	886
63     	847
64     	860
65     	865
66     	864
67     	897
68     	901
69     	897
70     	896
71     	935
72     	954
73     	996
74     	991
75     	1057
76     	1122
77     	1121
78     	1204
79     	1253
80     	1307
81     	1330
82     	1371
83     	1390
84     	1413
85     	1390
86     	1405
87     	1376
88     	1335
89     	1373
90     	1411
91     	1249
92     	1251
93     	1257
94     	1256
95     	1231
96     	1145
97     	1224
98     	1199
99     	1137
100    	1097
101    	1064
102    	1074
103    	1034
104    	1029
105    	1004
106    	975
107    	1027
108    	996
109    	1008
110    	949
111    	968
112    	957
113    	936
114    	901
115    	931
116    	880
117    	924
118    	845
119    	799
120    	834
121    	793
122    	748
123    	774
124    	826
125    	776
126    	789
127    	747
128    	735
129    	731
130    	707
131    	765
132    	728
133    	749
134    	710
135    	660
136    	712
137    	687
138    	728
139    	739
140    	722
141    	731
142    	627
143    	678
144    	722
145    	685
146    	716
147    	742
148    	643
149    	695
150    	731
151    	663
152    	698
153    	631
154    	701
155    	643
156    	657
157    	670
158    	658
159    	642
160    	680
161    	658
162    	626
163    	657
164    	685
165    	649
166    	659
167    	636
168    	629
169    	622
170    	663
171    	643
172    	667
173    	641
174    	651
175    	650
176    	668
177    	614
178    	645
179    	661
180    	656
181    	643
182    	660
183    	648
184    	604
185    	620
186    	660
187    	631
188    	667
189    	639
190    	651
191    	649
192    	627
193    	657
194    	641
195    	629
196    	594
197    	622
198    	642
199    	605
200    	635
201    	629
202    	617
203    	625
204    	617
205    	627
206    	614
207    	657
208    	617
209    	631
210    	604
211    	598
212    	581
213    	609
214    	627
215    	603
216    	616
217    	619
218    	618
219    	624
220    	604
221    	628
222    	646
223    	627
224    	627
225    	654
226    	641
227    	634
228    	659
229    	638
230    	613
231    	575
232    	647
233    	617
234    	630
235    	616
236    	600
237    	626
238    	627
239    	609
240    	600
241    	660
242    	642
243    	610
244    	659
245    	611
246    	642
247    	618
248    	642
249    	674
250    	628
251    	669
252    	641
253    	625
254    	636
255    	701
256    	604
257    	640
258    	685
259    	605
260    	625
261    	617
262    	665
263    	632
264    	644
265    	675
266    	664
267    	644
268    	665
269    	649
270    	643
271    	669
272    	705
273    	712
274    	667
275    	696
276    	676
277    	679
278    	631
279    	738
280    	668
281    	654
282    	696
283    	663
284    	697
285    	731
286    	671
287    	707
288    	706
289    	709
290    	738
291    	754
292    	680
293    	736
294    	695
295    	732
296    	725
297    	694
298    	702
299    	720
300    	723
301    	712
302    	802
303    	730
304    	738
305    	779
306    	754
307    	750
308    	764
309    	790
310    	796
311    	746
312    	764
313    	796
314    	783
315    	764
316    	755
317    	793
318    	765
319    	730
320    	757
321    	802
322    	847
323    	780
324    	776
325    	766
326    	855
327    	823
328    	792
329    	804
330    	800
331    	770
332    	787
333    	752
334    	744
335    	735
336    	682
337    	774
338    	703
339    	688
340    	700
341    	709
342    	641
343    	641
344    	627
345    	588
346    	573
347    	616
348    	589
349    	570
350    	561
351    	542
352    	557
353    	517
354    	542
355    	512
356    	510
357    	545
358    	503
359    	488
360    	474
361    	521
362    	493
363    	482
364    	480
365    	520
366    	505
367    	479
368    	484
369    	485
370    	484
371    	537
372    	477
373    	473
374    	449
375    	534
376    	475
377    	479
378    	497
379    	500
380    	468
381    	449
382    	513
383    	457
384    	421
385    	460
386    	450
387    	454
388    	440
389    	429
390    	478
391    	421
392    	425
393    	424
394    	474
395    	430
396    	418
397    	466
398    	511
399    	507
400    	544
401    	571
402    	588
403    	649
404    	667
405    	748
406    	807
407    	821
408    	916
409    	951
410    	1069
411    	1131
412    	1231
413    	1170
414    	1254
415    	1324
416    	1395
417    	1450
418    	1459
419    	1524
420    	1555
421    	1474
422    	1530
423    	1437
424    	1503
425    	1499
426    	1343
427    	1308
428    	1203
429    	1148
430    	1020
431    	965
432    	863
433    	770
434    	755
435    	670
436    	526
437    	531
438    	433
439    	345
440    	316
441    	347
442    	231
443    	217
444    	221
445    	193
446    	177
447    	148
448    	219
449    	203
450    	206
451    	201
452    	219
453    	223
454    	218
455    	289
456    	321
457    	372
458    	423
459    	419
460    	498
461    	536
462    	601
463    	589
464    	643
465    	716
466    	774
467    	821
468    	910
469    	938
470    	986
471    	1015
472    	1039
473    	1113
474    	1071
475    	1121
476    	1135
477    	1153
478    	1201
479    	1142
480    	1134
481    	1069
482    	1057
483    	1001
484    	956
485    	842
486    	849
487    	802
488    	682
489    	652
490    	554
491    	504
492    	483
493    	441
494    	364
495    	288
496    	275
497    	243
498    	211
499    	180
500    	133
501    	119
502    	107
503    	84
504    	61
505    	55
506    	53
507    	33
508    	37
509    	34
510    	31
511    	17
512    	22
513    	23
514    	19
515    	25
516    	15
517    	23
518    	22
519    	12
520    	13
521    	14
522    	13
523    	21
524    	25
525    	18
526    	12
527    	23
528    	15
529    	12
530    	16
531    	13
532    	14
533    	15
534    	21
535    	17
536    	12
537    	10
538    	13
539    	19
540    	9
541    	16
542    	18
543    	15
544    	11
545    	14
546    	16
547    	11
548    	13
549    	15
550    	8
551    	17
552    	15
553    	11
554    	21
555    	16
556    	4
557    	10
558    	19
559    	18
560    	9
561    	6
562    	20
563    	8
564    	13
565    	8
566    	12
567    	15
568    	10
569    	14
570    	13
571    	10
572    	9
573    	16
574    	9
575    	8
576    	14
577    	9
578    	10
579    	13
580    	15
581    	9
582    	8
583    	12
584    	16
585    	12
586    	15
587    	12
588    	7
589    	5
590    	10
591    	13
592    	13
593    	13
594    	9
595    	10
596    	10
597    	8
598    	14
599    	11
600    	13
601    	8
602    	9
603    	15
604    	14
605    	9
606    	9
607    	7
608    	17
609    	11
610    	8
611    	10
612    	11
613    	5
614    	12
615    	13
616    	9
617    	12
618    	12
619    	8
620    	12
621    	9
622    	12
623    	11
624    	8
625    	8
626    	12
627    	9
628    	11
629    	8
630    	11
631    	9
632    	7
633    	10
634    	9
635    	10
636    	15
637    	14
638    	9
639    	7
640    	13
641    	13
642    	13
643    	9
644    	7
645    	6
646    	7
647    	7
648    	8
649    	12
650    	9
651    	10
652    	10
653    	8
654    	9
655    	11
656    	9
657    	5
658    	10
659    	10
660    	11
661    	8
662    	5
663    	6
664    	10
665    	14
666    	11
667    	7
668    	10
669    	8
670    	9
671    	4
672    	3
673    	10
674    	10
675    	5
676    	11
677    	6
678    	8
679    	11
680    	9
681    	7
682    	8
683    	7
684    	7
685    	5
686    	1
687    	0
688    	4
689    	8
690    	8
691    	7
692    	2
693    	6
694    	10
695    	9
696    	5
697    	12
698    	11
699    	6
700    	13
701    	5
702    	10
703    	6
704    	9
705    	11
706    	7
707    	8
708    	7
709    	8
710    	2
711    	5
712    	9
713    	6
714    	3
715    	7
716    	2
717    	3
718    	8
719    	9
720    	9
721    	7
722    	4
723    	6
724    	8
725    	6
726    	9
727    	2
728    	9
729    	9
730    	8
731    	7
732    	6
733    	8
734    	5
735    	5
736    	7
737    	8
738    	8
739    	6
740    	7
741    	5
742    	6
743    	12
744    	9
745    	12
746    	3
747    	5
748    	3
749    	3
750    	8
751    	1
752    	11
753    	8
754    	5
755    	4
756    	8
757    	6
758    	5
759    	8
760    	5
761    	9
762    	6
763    	4
764    	11
765    	9
766    	8
767    	4
768    	10
769    	7
770    	6
771    	12
772    	6
773    	8
774    	8
775    	7
776    	15
777    	7
778    	12
779    	3
780    	9
781    	6
782    	10
783    	6
784    	4
785    	3
786    	5
787    	3
788    	4
789    	9
790    	6
791    	7
792    	9
793    	7
794    	11
795    	9
796    	9
797    	10
798    	9
799    	6
800    	6
801    	6
802    	1
803    	4
804    	10
805    	4
806    	7
807    	4
808    	6
809    	5
810    	5
811    	9
812    	1
813    	4
814    	3
815    	4
816    	3
817    	3
818    	5
819    	3
820    	8
821    	6
822    	9
823    	4
824    	0
825    	5
826    	9
827    	1
828    	1
829    	4
830    	0
831    	3
832    	4
833    	2
834    	3
835    	1
836    	1
837    	3
838    	1
839    	0
840    	2
841    	5
842    	1
843    	2
844    	3
845    	1
846    	2
847    	0
848    	2
849    	0
850    	1
851    	2
852    	0
853    	0
854    	2
855    	0
856    	0
857    	2
858    	1
859    	2
860    	2
861    	1
862    	2
863    	6
864    	0
865    	2
866    	3
867    	3
868    	2
869    	1
870    	2
871    	1
872    	1
873    	1
874    	1
875    	2
876    	4
877    	3
878    	1
879    	2
880    	2
881    	2
882    	2
883    	3
884    	5
885    	10
886    	7
887    	8
888    	6
889    	6
890    	7
891    	2
892    	7
893    	9
894    	9
895    	9
896    	8
897    	4
898    	4
899    	7
900    	6
901    	7
902    	7
903    	3
904    	5
905    	8
906    	7
907    	6
908    	11
909    	6
910    	6
911    	5
912    	7
913    	1
914    	2
915    	2
916    	2
917    	1
918    	4
919    	4
920    	4
921    	2
922    	3
923    	1
924    	2
925    	3
926    	2
927    	3
928    	1
929    	1
930    	2
931    	0
932    	1
933    	0
934    	0
935    	0
936    	0
937    	1
938    	1
939    	0
940    	0
941    	0
942    	1
943    	0
944    	0
945    	0
946    	2
947    	0
948    	1
949    	0
950    	0
951    	0
952    	0
953    	0
954    	0
955    	0
956    	0
957    	0
958    	0
959    	0
960    	0
961    	0
962    	0
963    	0
964    	0
965    	0
966    	0
967    	0
968    	0
969    	0
970    	0
971    	0
972    	0
973    	0
974    	0
975    	0
976    	0
977    	0
978    	0
979    	0
980    	0
981    	0
982    	0
983    	0
984    	0
985    	0
986    	0
987    	0
988    	0
989    	0
990    	0
991    	0
992    	0
993    	0
994    	0
995    	0
996    	0
997    	0
998    	0
999    	0
1000   	0
1001   	0
1002   	0
1003   	0
1004   	0
1005   	0
1006   	0
1007   	0
